Date,Open,High,Low,Close,Adj Close,Volume
2020-11-27,310.000000,334.619995,309.730011,328.790009,328.790009,3293800
2020-11-30,338.380005,342.000000,312.130005,325.839996,325.839996,3550400
2020-12-01,321.630005,326.000000,302.279999,305.640015,305.640015,2651800
2020-12-02,293.790009,306.739990,288.000000,292.690002,292.690002,3575300
2020-12-03,290.540009,343.000000,289.000000,339.890015,339.890015,11102600
2020-12-04,335.399994,395.799988,334.000000,387.700012,387.700012,18611700
2020-12-07,393.500000,404.429993,371.000000,388.959991,388.959991,8134900
2020-12-08,388.799988,429.000000,386.250000,390.000000,390.000000,11511700
2020-12-09,393.399994,406.989990,361.011993,371.260010,371.260010,8980200
2020-12-10,362.000000,390.070007,360.609985,373.279999,373.279999,4906300
2020-12-11,360.399994,369.100006,347.260010,353.959991,353.959991,6362600
2020-12-14,352.489990,357.980011,327.160004,329.149994,329.149994,6977100
2020-12-15,308.980011,329.000000,303.540009,328.609985,328.609985,20379200
2020-12-16,328.429993,338.890015,320.089996,329.970001,329.970001,6427700
2020-12-17,333.820007,337.100006,323.493011,325.540009,325.540009,3717100
2020-12-18,332.769989,346.880005,324.880005,334.250000,334.250000,8116000
2020-12-21,329.000000,350.000000,329.000000,349.850006,349.850006,5879500
2020-12-22,349.890015,359.549988,338.010010,341.160004,341.160004,4685200
2020-12-23,341.160004,343.399994,328.260010,331.649994,331.649994,2745800
2020-12-24,334.100006,338.000000,321.299988,323.040009,323.040009,2191200
2020-12-28,324.869995,327.790009,302.670013,302.809998,302.809998,4756600
2020-12-29,305.250000,314.410004,298.130005,304.049988,304.049988,4827400
2020-12-30,304.000000,307.350006,297.750000,300.920013,300.920013,2631200
2020-12-31,299.700012,301.561005,280.730011,281.399994,281.399994,5313800
2021-01-04,285.410004,290.799988,274.440002,278.239990,278.239990,3948500
2021-01-05,280.619995,293.489990,279.299988,283.829987,283.829987,5202600
2021-01-06,279.989990,283.639008,266.410004,268.019989,268.019989,5736800
2021-01-07,272.589996,304.899994,267.700012,304.200012,304.200012,16546600
2021-01-08,315.000000,325.720001,298.000000,300.100006,300.100006,9106800
2021-01-11,295.000000,312.170013,287.989990,293.190002,293.190002,4524700
2021-01-12,298.000000,299.660004,286.205994,293.350006,293.350006,3252600
2021-01-13,295.000000,306.859985,294.149994,296.549988,296.549988,2867900
2021-01-14,305.000000,313.480011,300.010010,303.760010,303.760010,4585800
2021-01-15,306.820007,308.670013,290.649994,291.299988,291.299988,3209900
2021-01-19,293.750000,295.000000,284.040009,286.209991,286.209991,3143600
2021-01-20,289.000000,289.100006,280.880005,281.880005,281.880005,2259900
2021-01-21,288.000000,289.579987,282.600006,286.320007,286.320007,1894000
2021-01-22,284.290009,287.480011,279.000000,285.679993,285.679993,2053600
2021-01-25,292.450012,296.809998,276.000000,287.250000,287.250000,3750900
2021-01-26,286.640015,289.239990,280.980011,280.980011,280.980011,1951500
2021-01-27,277.000000,285.750000,264.000000,266.200012,266.200012,4387700
2021-01-28,277.019989,283.000000,268.423004,273.130005,273.130005,2435200
2021-01-29,271.000000,277.778015,267.500000,272.450012,272.450012,2177000
2021-02-01,275.100006,283.200012,273.380005,282.000000,282.000000,2226900
2021-02-02,289.709991,310.660004,286.500000,300.709991,300.709991,7223900
2021-02-03,309.040009,318.880005,300.540009,304.640015,304.640015,4629200
2021-02-04,309.799988,310.880005,299.029999,303.609985,303.609985,2188900
2021-02-05,306.070007,307.070007,299.640015,306.049988,306.049988,1757800
2021-02-08,308.709991,317.894989,302.029999,304.500000,304.500000,2386300
2021-02-09,304.500000,323.230011,302.274994,314.290009,314.290009,4355400
2021-02-10,324.799988,327.410004,300.000000,305.910004,305.910004,3425300
2021-02-11,305.250000,312.299988,296.380005,298.730011,298.730011,2344600
2021-02-12,299.000000,303.345001,292.339996,299.470001,299.470001,1518600
2021-02-16,304.700012,304.988007,290.160004,294.549988,294.549988,1986300
2021-02-17,289.000000,292.820007,283.265015,288.779999,288.779999,1710300
2021-02-18,285.000000,296.950012,281.304993,289.779999,289.779999,2258000
2021-02-19,292.489990,298.000000,287.589996,290.000000,290.000000,2305400
2021-02-22,287.459991,287.769989,268.000000,269.649994,269.649994,3820100
2021-02-23,260.399994,271.000000,242.979996,269.079987,269.079987,4018300
2021-02-24,268.880005,275.250000,262.359985,273.519989,273.519989,2104300
2021-02-25,270.179993,275.489990,255.250000,260.339996,260.339996,2900300
2021-02-26,264.220001,266.660004,254.309998,259.540009,259.540009,2593100
2021-03-01,269.299988,273.709991,263.290009,272.170013,272.170013,2762300
2021-03-02,270.000000,280.100006,270.000000,270.600006,270.600006,2833400
2021-03-03,270.000000,271.399994,246.360001,247.029999,247.029999,6234500
2021-03-04,255.820007,279.450012,236.000000,249.000000,249.000000,15923100
2021-03-05,250.639999,250.729996,217.820007,239.729996,239.729996,20149100
2021-03-08,235.000000,241.160004,212.289993,213.990005,213.990005,8311400
2021-03-09,221.839996,235.470001,219.160004,230.020004,230.020004,6302400
2021-03-10,229.320007,235.350006,221.429993,227.110001,227.110001,7872900
2021-03-11,235.000000,241.548004,233.199997,237.809998,237.809998,5731100
2021-03-12,233.830002,235.649994,227.750000,230.000000,230.000000,3741700
2021-03-15,230.979996,241.600006,230.750000,238.759995,238.759995,6417500
2021-03-16,239.000000,242.500000,229.009995,232.139999,232.139999,5564000
2021-03-17,223.000000,233.330002,223.000000,230.300003,230.300003,3934600
2021-03-18,227.630005,227.710007,216.100006,216.699997,216.699997,3958700
2021-03-19,216.500000,223.289993,215.259995,220.820007,220.820007,5686000
2021-03-22,220.820007,224.070007,220.270004,220.750000,220.750000,2743600
2021-03-23,224.000000,229.250000,218.173004,220.000000,220.000000,3550200
2021-03-24,221.000000,223.619995,208.600006,208.600006,208.600006,4586200
2021-03-25,206.389999,218.710007,205.070007,216.949997,216.949997,4404900
2021-03-26,220.000000,235.000000,219.000000,235.000000,235.000000,8978700
2021-03-29,230.550003,236.220001,221.039993,223.490005,223.490005,4373900
2021-03-30,221.350006,224.770004,216.259995,222.070007,222.070007,3496500
2021-03-31,222.720001,234.059998,222.449997,229.279999,229.279999,3680200
2021-04-01,234.949997,237.589996,232.020004,236.789993,236.789993,2905100
2021-04-05,237.800003,238.500000,229.500000,232.320007,232.320007,2235500
2021-04-06,232.000000,239.410004,229.529999,236.009995,236.009995,2433700
2021-04-07,234.509995,240.000000,232.380005,233.970001,233.970001,2072200
2021-04-08,237.199997,242.869995,233.009995,233.750000,233.750000,4667900
2021-04-09,233.580002,234.660004,223.729996,226.889999,226.889999,5353000
2021-04-12,225.000000,234.158997,223.789993,233.389999,233.389999,2376200
2021-04-13,234.500000,239.779999,232.330002,238.080002,238.080002,3031100
2021-04-14,240.000000,243.490005,228.399994,229.139999,229.139999,3503600
2021-04-15,232.990005,236.800003,232.100006,236.380005,236.380005,2262600
2021-04-16,235.729996,235.960007,229.000000,232.740005,232.740005,1621500
2021-04-19,230.000000,233.899994,225.460007,229.070007,229.070007,1917100
2021-04-20,229.000000,231.250000,220.500000,225.220001,225.220001,2869400
2021-04-21,222.000000,231.869995,221.677002,231.389999,231.389999,1454800
2021-04-22,233.330002,239.000000,229.229996,231.440002,231.440002,2045100
2021-04-23,231.440002,236.580002,231.440002,235.639999,235.639999,1327600
2021-04-26,235.729996,241.059998,234.570007,237.750000,237.750000,2035000
2021-04-27,239.800003,241.220001,234.190002,238.169998,238.169998,2079600
2021-04-28,236.000000,239.720001,234.100006,236.639999,236.639999,1347000
2021-04-29,236.500000,237.806000,227.098999,229.550003,229.550003,2415400
2021-04-30,226.750000,235.990005,226.000000,231.589996,231.589996,1892500
2021-05-03,232.300003,232.815002,222.880005,223.690002,223.690002,1939400
2021-05-04,220.410004,220.699997,213.899994,218.399994,218.399994,2653000
2021-05-05,220.240005,220.240005,211.889999,213.789993,213.789993,1544100
2021-05-06,210.000000,211.830002,192.410004,199.839996,199.839996,8326700
2021-05-07,206.490005,214.320007,205.214996,206.039993,206.039993,5913700
